held_out_sector,factor,return_proxy,train_ic,test_ic,test_pvalue,n_train,n_test
Consumer Defensive,value_score,forward_quality_proxy,-0.3080234969147988,-0.5662337662337662,0.0074528038366745136,248,21
Consumer Defensive,stability_score,forward_quality_proxy,0.14592932437136483,0.01038961038961039,0.9643490145476254,248,21
Consumer Defensive,ESG_composite,price_momentum_1m,0.03511443415088228,-0.3896103896103896,0.08083791705627731,248,21
Consumer Defensive,financial_score,price_momentum_1m,0.11062551408966077,-0.3194805194805195,0.15803468713885818,248,21
Consumer Defensive,market_score,price_momentum_1m,0.5053996334570245,0.20519480519480518,0.3722373638543265,248,21
Consumer Defensive,operational_score,price_momentum_1m,0.03946553207440112,0.1935064935064935,0.400658588380703,248,21
Consumer Defensive,risk_adjusted_score,price_momentum_1m,0.1542914822573025,0.4077922077922078,0.06650304724796138,248,21
Consumer Defensive,growth_score,price_momentum_1m,-0.038062764223820864,0.3168831168831169,0.16163316689274096,248,21
Consumer Defensive,value_score,price_momentum_1m,0.04177266427957587,0.06363636363636363,0.7840544504932396,248,21
Consumer Defensive,stability_score,price_momentum_1m,0.08670253965526985,0.17272727272727273,0.454024361012887,248,21
Consumer Defensive,ESG_composite,price_momentum_3m,0.037694611650280596,-0.1883116883116883,0.4136637589062405,248,21
Consumer Defensive,financial_score,price_momentum_3m,0.11354998241708807,-0.3571428571428571,0.11198091415054655,248,21
Consumer Defensive,market_score,price_momentum_3m,0.5247046355947532,0.28051948051948056,0.2180600739502554,248,21
Consumer Defensive,operational_score,price_momentum_3m,0.10970161055017899,0.47402597402597396,0.02993936808467946,248,21
Consumer Defensive,risk_adjusted_score,price_momentum_3m,0.2833889432203174,0.1974025974025974,0.39105475294328806,248,21
Consumer Defensive,growth_score,price_momentum_3m,0.08334047961721591,0.12727272727272726,0.5824788611326692,248,21
Consumer Defensive,value_score,price_momentum_3m,-0.0957285943910788,0.22987012987012984,0.3161498376663409,248,21
Consumer Defensive,stability_score,price_momentum_3m,0.07290034986685642,0.1753246753246753,0.4471597167322826,248,21
Consumer Defensive,ESG_composite,price_momentum_6m,0.017486213262477106,-0.17792207792207793,0.4403496824576797,248,21
Consumer Defensive,financial_score,price_momentum_6m,0.10103704904257899,-0.33896103896103896,0.1328105963995839,248,21
Consumer Defensive,market_score,price_momentum_6m,0.5078916509369532,0.24935064935064938,0.2756990797076051,248,21
Consumer Defensive,operational_score,price_momentum_6m,0.04657692781270448,0.28831168831168835,0.20500176731420708,248,21
Consumer Defensive,risk_adjusted_score,price_momentum_6m,0.36838627018486964,0.3207792207792208,0.15625650175659503,248,21
Consumer Defensive,growth_score,price_momentum_6m,0.1829538136921956,0.15584415584415584,0.49994447453115,248,21
Consumer Defensive,value_score,price_momentum_6m,-0.09337689807388877,0.15844155844155844,0.4927360373131525,248,21
Consumer Defensive,stability_score,price_momentum_6m,0.129971987914503,0.2896103896103896,0.20287731652328853,248,21
Utilities,ESG_composite,forward_quality_proxy,0.14962654679650425,-0.06363636363636364,0.8525390725425217,258,11
Utilities,financial_score,forward_quality_proxy,0.30696183293602297,-0.02727272727272728,0.9365584481926122,258,11
Utilities,market_score,forward_quality_proxy,0.1268144221625555,0.15454545454545454,0.6500339654975799,258,11
Utilities,operational_score,forward_quality_proxy,0.1496408714118534,-0.19090909090909092,0.5739131682855215,258,11
Utilities,risk_adjusted_score,forward_quality_proxy,0.38892413753608635,0.36363636363636365,0.2716375409938228,258,11
Utilities,growth_score,forward_quality_proxy,0.7603718949653502,0.9818181818181818,8.403066433955246e-08,258,11
Utilities,value_score,forward_quality_proxy,-0.3151656449607385,-0.6090909090909091,0.04669570935409886,258,11
Utilities,stability_score,forward_quality_proxy,0.1337608124643056,0.4000000000000001,0.22286835013352002,258,11
Utilities,ESG_composite,price_momentum_1m,-0.02810880724942292,0.26363636363636367,0.4334407376116145,258,11
Utilities,financial_score,price_momentum_1m,0.06725632983631637,0.33636363636363636,0.3118243139003863,258,11
Utilities,market_score,price_momentum_1m,0.44257684389091434,0.009090909090909092,0.9788365001441937,258,11
Utilities,operational_score,price_momentum_1m,0.04581652079425657,-0.26363636363636367,0.4334407376116145,258,11
Utilities,risk_adjusted_score,price_momentum_1m,0.18404205996969988,0.1272727272727273,0.7092146257733049,258,11
Utilities,growth_score,price_momentum_1m,-0.008123124912049058,-0.10000000000000002,0.7698749998921366,258,11
Utilities,value_score,price_momentum_1m,0.04142758766973355,-0.15454545454545454,0.6500339654975799,258,11
Utilities,stability_score,price_momentum_1m,0.09183149040356879,0.45454545454545453,0.16014543725525882,258,11
Utilities,ESG_composite,price_momentum_3m,0.011890158580939938,-0.30000000000000004,0.37008312228206786,258,11
Utilities,financial_score,price_momentum_3m,0.07756483738599411,0.09090909090909091,0.7903727377532903,258,11
Utilities,market_score,price_momentum_3m,0.4831603253332281,0.26363636363636367,0.4334407376116145,258,11
Utilities,operational_score,price_momentum_3m,0.14293625286099848,-0.27272727272727276,0.41714143714253127,258,11
Utilities,risk_adjusted_score,price_momentum_3m,0.28557727817142997,0.3727272727272728,0.25892587368422215,258,11
Utilities,growth_score,price_momentum_3m,0.08690276252682573,0.018181818181818184,0.9576852410216187,258,11
Utilities,value_score,price_momentum_3m,-0.07218540709477608,0.03636363636363637,0.9154683168905347,258,11
Utilities,stability_score,price_momentum_3m,0.07945149865588937,0.0,1.0,258,11
Utilities,ESG_composite,price_momentum_6m,0.005508701526377526,-0.44545454545454555,0.16973260492681172,258,11
Utilities,financial_score,price_momentum_6m,0.08156420989645542,-0.27272727272727276,0.41714143714253127,258,11
Utilities,market_score,price_momentum_6m,0.4725324828945348,-0.09090909090909091,0.7903727377532903,258,11
Utilities,operational_score,price_momentum_6m,0.07241879408149646,-0.7000000000000001,0.01647097883651441,258,11
Utilities,risk_adjusted_score,price_momentum_6m,0.38257158220189547,0.22727272727272727,0.501535667604937,258,11
Utilities,growth_score,price_momentum_6m,0.18331359909049033,0.15454545454545454,0.6500339654975799,258,11
Utilities,value_score,price_momentum_6m,-0.07994936760211174,0.14545454545454548,0.6695786456420787,258,11
Utilities,stability_score,price_momentum_6m,0.14310220917640593,0.27272727272727276,0.41714143714253127,258,11
Real Estate,ESG_composite,forward_quality_proxy,0.1645019463680144,0.03823529411764706,0.8881976539853073,253,16
Real Estate,financial_score,forward_quality_proxy,0.32661782514769927,0.38823529411764707,0.13728162367278124,253,16
Real Estate,market_score,forward_quality_proxy,0.11276392399193945,0.09999999999999999,0.7125163701282782,253,16
Real Estate,operational_score,forward_quality_proxy,0.1445682783059466,0.28823529411764703,0.27898445973708325,253,16
Real Estate,risk_adjusted_score,forward_quality_proxy,0.3894417991247693,0.4764705882352941,0.062059174189226164,253,16
Real Estate,growth_score,forward_quality_proxy,0.7842685526484177,0.4735294117647058,0.06391907182682008,253,16
Real Estate,value_score,forward_quality_proxy,-0.3153288354972626,-0.6264705882352941,0.009413977306783632,253,16
Real Estate,stability_score,forward_quality_proxy,0.15894063045173706,-0.09117647058823529,0.7370049501736589,253,16
Real Estate,ESG_composite,price_momentum_1m,-0.007394607027706245,0.044117647058823525,0.8711220048065985,253,16
Real Estate,financial_score,price_momentum_1m,0.07392013468772787,0.1411764705882353,0.602002683881979,253,16
Real Estate,market_score,price_momentum_1m,0.4821274148845575,0.4088235294117647,0.11588783814878352,253,16
Real Estate,operational_score,price_momentum_1m,0.05162404955363234,0.055882352941176466,0.8371372217954723,253,16
Real Estate,risk_adjusted_score,price_momentum_1m,0.18849912226684906,0.1323529411764706,0.6251064291516133,253,16
Real Estate,growth_score,price_momentum_1m,0.007973711686705387,-0.15882352941176472,0.5568612810855389,253,16
Real Estate,value_score,price_momentum_1m,0.024935216603098023,0.34705882352941175,0.18783442010629964,253,16
Real Estate,stability_score,price_momentum_1m,0.07934030235023488,0.27941176470588236,0.29461765356841446,253,16
Real Estate,ESG_composite,price_momentum_3m,0.01510785129580869,0.27941176470588236,0.29461765356841446,253,16
Real Estate,financial_score,price_momentum_3m,0.05380560312508912,0.7676470588235293,0.0005168835242959224,253,16
Real Estate,market_score,price_momentum_3m,0.5002452765768532,0.7999999999999999,0.00019857097280000043,253,16
Real Estate,operational_score,price_momentum_3m,0.12530038970161522,0.4147058823529412,0.11022940391770164,253,16
Real Estate,risk_adjusted_score,price_momentum_3m,0.27492502762328974,0.32647058823529407,0.21715949057922948,253,16
Real Estate,growth_score,price_momentum_3m,0.10319696894543366,-0.27941176470588236,0.29461765356841446,253,16
Real Estate,value_score,price_momentum_3m,-0.05256254737912487,-0.19705882352941176,0.46446421122573867,253,16
Real Estate,stability_score,price_momentum_3m,0.07777860936387443,0.06176470588235294,0.8202418775044894,253,16
Real Estate,ESG_composite,price_momentum_6m,0.00919157286017319,0.2029411764705882,0.45096124172270946,253,16
Real Estate,financial_score,price_momentum_6m,0.0658960338560296,0.7147058823529412,0.0018627410999474347,253,16
Real Estate,market_score,price_momentum_6m,0.48871801864289205,0.6235294117647059,0.009855650390922007,253,16
Real Estate,operational_score,price_momentum_6m,0.058861190503235815,0.38823529411764707,0.13728162367278124,253,16
Real Estate,risk_adjusted_score,price_momentum_6m,0.3659055929753007,0.5764705882352941,0.01941514038653157,253,16
Real Estate,growth_score,price_momentum_6m,0.19107674933828672,-0.06470588235294117,0.8118214513105935,253,16
Real Estate,value_score,price_momentum_6m,-0.06484341943746495,-0.2823529411764706,0.2893498290632739,253,16
Real Estate,stability_score,price_momentum_6m,0.1371225723371524,0.06176470588235294,0.8202418775044894,253,16
