ticker,avg_daily_volume,avg_daily_volume_30d,avg_daily_volume_90d,price_volatility,price_volatility_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,price_momentum_12m,price_latest,max_drawdown_1y,sharpe_ratio_1y,sortino_ratio_1y,avg_daily_return,return_skewness,return_kurtosis,amihud_illiquidity
AAPL,53899222.709163345,41206790.0,46110548.88888889,28.371354727818076,20.81167295983031,-1.6789005465118967,-5.479700870837001,-0.2808751942867227,14.804334342903957,255.9199981689453,-22.988961530423914,0.6019401155408048,0.8349447048924885,0.09968923120808565,0.926904544097115,12.931746127967093,9.080455014706909e-07
MSFT,23079797.410358567,34644716.666666664,32377654.444444444,24.16972020257361,24.723908013698708,-9.063017893371573,-20.854149141182,-27.286428631526107,-1.5232526334755248,373.4599914550781,-33.91009686588169,0.07271948038439095,0.09665247703113605,-0.009013694701926422,-0.13238010409419426,9.013811112924815,1.010369106397901e-06
GOOGL,32242780.47808765,31721720.0,35161474.44444445,30.110709389462265,32.07716590939403,-1.6291525836606646,-6.083392420091882,20.546943176040134,88.99361460032506,295.7699890136719,-20.36645805550895,2.226254761592238,3.9398650839025415,0.1486429361863639,0.4850851619146493,4.237628524345984,2.195675329457681e-06
AMZN,43555237.64940239,46461956.666666664,46677814.44444445,31.998756674857848,30.532804098706094,-4.1883612253084905,-7.386311579487447,-5.683197329941791,7.020055176393125,209.77000427246094,-21.73622311569574,0.4236845947009618,0.6326032575344025,0.04814635679326148,0.17820718475214617,5.021736325280294,1.5730341014958183e-06
NVDA,254607917.72908366,192887940.0,180390254.44444445,49.50139370750942,38.05032667464032,-3.2401004767485198,-6.063226276046385,-6.077888557325828,60.68810661830768,177.38999938964844,-20.214387999661533,1.3548941495440334,2.1586198361180076,0.1865520215284303,0.0002503204613695569,4.624516855042291,6.248041890658504e-07
JNJ,8213538.44621514,8177410.0,8702582.222222222,17.90141224031133,16.08872298975742,1.4230222984754848,17.835549993519283,32.20956218005136,60.79529514427124,243.0399932861328,-8.421970451567951,2.8873766365844538,4.572188310030296,0.1089284341365226,-0.20238285196792413,6.507608282670773,5.986727795292765e-06
JPM,9470886.055776892,11003760.0,10711851.111111112,25.413590500572415,23.967610993329455,0.3576965948598243,-9.079244744211312,-3.3108059652219746,22.301142644228577,294.6000061035156,-15.471740617447216,0.9595903991039728,1.1686183779494737,0.10039233007345326,0.08517817970728218,8.386456304453219,4.479753945989811e-06
XOM,16722359.960159363,24353750.0,20532026.666666668,22.968102817174895,28.118106905707368,6.586633255760743,31.888348930319708,46.6222654637984,40.06168923815194,160.69000244140625,-15.791682878772594,1.4409366830769348,1.9003590503313765,0.08333628351821058,-0.5010442569065618,1.9371127888600799,5.7884261528894e-06
PG,8062264.54183267,11079006.666666666,11280403.333333334,17.852391931707285,21.91056116981325,-7.0589064148446345,1.654673030999354,-4.5418753734433714,-13.24625628407724,143.1199951171875,-18.30831633926252,-0.6938149088428797,-0.9856332196853603,-0.0007830568671105858,-0.571062603440192,2.0357966446776534,6.717153189105956e-06
UNH,8493233.665338645,8626623.333333334,8662776.666666666,41.52873941683947,29.19405195850983,-3.2394230143526492,-16.93950303521108,-20.475477595417768,-45.51256270376738,277.260009765625,-60.05506651971514,-0.9139882329164454,-0.917455525623974,-0.05611258154079564,-2.6397800249736605,21.77178770283278,5.130846643482963e-06
CAT,2692093.426294821,2677030.0,2745348.888888889,31.314468014111018,37.40080157586192,1.577718295894459,20.13470786527536,46.96444930535102,117.26191092487439,717.219970703125,-18.14377641140632,2.441744883421159,3.805085887205351,0.1540908141595325,0.5447786882248633,4.923991451541411,1.2207063775752947e-05
NEE,10683472.908366533,10465543.333333334,9819026.666666666,26.132852181379455,21.279833815183363,2.216618384003266,15.88429259923554,20.772858406891448,36.09572413983753,93.1500015258789,-11.13112332693017,1.3010723359204817,1.6515895546059067,0.10453121291340302,-0.566486930119302,2.5214969006360213,1.4976226258321815e-05
KO,15861742.231075697,17074206.666666668,17905123.333333332,15.959775394659548,14.594923082199562,0.2823926577310676,11.758571068484525,17.68547833932166,10.674340324033427,76.72000122070312,-9.818511833365006,0.6470237678544978,1.0945875646332806,0.06626977309332945,0.2505299917765403,1.9507000362627855,7.270727306855746e-06
CVX,8850202.390438247,14038953.333333334,11794364.444444444,22.84303509362962,23.699342398073625,4.7762020093391255,28.875183174520313,32.464203107271786,24.901788426221128,198.97000122070312,-19.667223852656157,0.9544452346514308,1.1368955257307929,0.07063911583031467,-0.8699029622025822,5.175040957808708,8.043996396638338e-06
HON,3984283.103585657,3845810.0,4155052.222222222,22.47781249097227,21.523225456628005,-3.7461228927150536,17.719594851137966,16.63924287212104,15.12837643121545,229.4499969482422,-16.032652808700554,0.727461371374028,1.0477232930913962,0.059710195703884396,0.07601324741368197,7.145652458897574,1.2329280245998975e-05
BRK-B,4378818.3266932275,4857226.666666667,4803981.111111111,17.28112954154265,19.95350345004581,-4.606312564771331,-3.924725724152911,-3.7445569489856445,-11.227026684664388,477.3500061035156,-14.948129726959824,-0.5104919232363156,-0.6180161990355985,0.03136853290051058,-0.3811232121773713,7.207088281139873,3.6497219650121853e-06
META,14879407.968127491,15341900.0,16008995.555555556,36.07646129270031,41.5424053554755,-12.961254710653447,-11.601621872264833,-20.855403310668986,-1.3148405731820412,574.4600219726562,-33.296879207231946,0.15429314135669128,0.2352866755205966,0.05207177184430776,0.3604287555455886,7.5967959332435555,1.6981312187788255e-06
AVGO,28064626.89243028,27388920.0,30061254.444444444,53.59310752169964,38.869083196537815,-5.276968061315013,-9.323445735348756,-6.613944195457422,84.26325083727792,314.54998779296875,-28.66598630295031,1.547880130091451,2.459071539136652,0.22701474879996106,0.9023160506573539,9.01648192819296,3.7852528193067763e-06
ADBE,3896415.93625498,6163103.333333333,5356456.666666667,33.271880251597466,38.62720164357871,-13.77865883829128,-27.11670955120572,-30.8865396108132,-37.03146898812688,242.9199981689453,-44.176095743426,-1.3135103227882632,-1.6617489113560548,-0.12053216029675307,-0.7707310269735709,12.241532665995944,8.575791160301242e-06
CRM,7952624.103585658,13976966.666666666,11377567.777777778,36.089257255601176,40.61029365502544,-7.055964425708017,-26.196673653710555,-21.516190871522745,-30.617228675069807,187.17999267578125,-38.505313734770105,-0.8429674133417979,-1.1482513044513214,-0.06873840633817363,-1.098788269934702,12.579191590391707,7.522072779850328e-06
CSCO,20602665.936254982,23786680.0,22541070.0,23.929832121511335,26.108285923943132,-0.7021872574133448,4.48208413194795,17.63375912068861,31.63789411072404,79.0199966430664,-13.574550482333525,1.1231524896107214,1.2998053827149334,0.11839366324928927,-0.8307617095140873,13.279433835052423,8.002702458056071e-06
INTC,88516006.57370518,86759003.33333333,98273383.33333333,62.706644942096204,67.5322357962715,9.6409145410695,27.932960136220906,35.06702975494609,129.20838087965393,50.380001068115234,-24.171577948970977,1.563608028451586,2.624236253885767,0.12441690912997551,0.24000686166306548,7.736023439859451,1.0824833206745486e-05
AMD,45752961.15537848,36231266.666666664,36186490.0,56.16328845100382,57.551316151069464,9.04988885832967,-2.6715000617944407,28.144703632199608,111.24708812550979,217.5,-27.760751088284852,1.4719142005213344,2.3776580799857503,0.0984774574082107,0.8499018504613693,8.79221239112038,3.403598561571606e-06
ORCL,15118988.247011952,27435543.333333332,28239864.444444444,51.442590840888826,50.293845504005695,-5.433160261060454,-25.00795013475361,-49.08870136162765,1.3734376434836104,146.3800048828125,-58.249859686975924,0.35333587258774424,0.6886768817887141,0.08355786102482378,2.886301957557831,31.551309767128412,9.253232015957647e-06
LLY,3588603.784860558,3046846.6666666665,3203940.0,37.51591118273342,35.5698413282308,-4.849174399673439,-13.256547800807695,14.474336977119751,15.18994846995474,935.5800170898438,-30.259474801486274,0.5831126647084932,0.7536708539195259,0.06807611956403825,-0.10562433563687841,7.174872486084059,5.01942117340327e-06
ABBV,6129068.525896414,7105293.333333333,6744886.666666667,26.23235963441934,26.575246397297786,-10.118359865741045,-8.194028311966782,-10.366106595828594,5.1931362601075115,208.83999633789062,-16.30560179468453,0.3033001377979711,0.3860252728671741,0.060195583982276944,-1.1490768514871414,8.423143923363462,9.623310920004423e-06
MRK,12375037.848605577,10204606.666666666,12799784.444444444,26.584870981171793,22.93626343484098,4.906741127290992,14.387282915632671,37.19806039523868,44.64295105100433,120.87000274658203,-15.161666005657647,1.4004315462382224,2.1184241938084685,0.012660235742931032,-0.5147182804785176,5.4600748045784275,9.986892758100707e-06
PFE,45185652.58964144,40504336.666666664,46148783.333333336,24.803349733199394,22.011287292311877,6.426151992673956,14.35420698047416,8.20316271835173,22.978345119578456,28.31999969482422,-12.591099029223995,0.9344814197380513,1.4360019582640562,0.046176965440082915,0.3176665785638082,1.972824841269897,1.0785975047694121e-05
TMO,1999099.4023904381,1998453.3333333333,2131934.4444444445,27.70276888109117,26.816949457120682,-5.183514342851902,-16.972563480501734,-6.218423865658417,0.8605124456958047,491.4599914550781,-27.307989889935435,0.2258648919974306,0.37280439686449596,-0.015299498459026416,0.8557572444497752,5.119658023621749,1.1847505878933421e-05
BAC,39004348.4063745,44755083.333333336,40657288.88888889,25.538127703350465,27.76319503864239,-0.3028498243953126,-11.243696993844631,-1.1148599381862412,20.646759492005053,49.380001068115234,-17.931674995878954,0.8684832383192521,0.9572176078474274,0.07759033725863877,-0.6310697577790233,7.541869103411946,6.3200208565193454e-06
WFC,16844164.940239042,18780870.0,16168137.777777778,29.74945697203276,32.032877362065875,-1.8389990561516356,-14.920021911849101,1.1453188517093205,13.962949214959641,80.5999984741211,-22.7469745047004,0.6376866387123014,0.7906381684764824,0.09529866966365493,0.20357787236214048,7.134021037327118,1.083099854313903e-05
GS,2274194.8207171313,2418153.3333333335,2339317.777777778,30.485189554028665,37.34560809364491,3.3011700535432897,-5.113862650826684,11.868787999857599,56.44105743182168,863.0399780273438,-19.42219031289133,1.635805888833486,2.128226497723516,0.17350686440978016,0.3970669591804643,8.327890503664724,9.294854144808198e-06
MS,6425258.7649402395,7386123.333333333,6880290.0,29.775069582496798,35.26836367916255,2.005533340899368,-8.343015080920967,8.009686011720474,42.75141596703871,165.80999755859375,-18.830213175963785,1.4172177114997395,1.7395986816527704,0.14483780580424066,0.11738123439693975,7.561161366730657,1.50689660173944e-05
BLK,681392.4302788845,938226.6666666666,784311.1111111111,25.164952636186943,32.49059117558426,-6.092669637964942,-10.425148148655127,-15.843330538406263,2.561718070732466,966.5599975585938,-22.454444378345006,0.29646183385072283,0.36968691371397067,0.05531335286682733,-0.24128207025003837,6.296024562474637,1.7300088582326936e-05
WMT,19138706.573705178,21163936.666666668,27918324.444444444,22.952017175148008,21.370999642822262,2.2205494989083974,11.78445861796904,24.193802793985377,41.38391108415833,125.79000091552734,-10.923699764430294,1.5964966817818866,2.731922485928847,0.16413961462653953,0.7644198671356982,6.687220686462654,5.964116427243039e-06
HD,3656008.3665338648,4333026.666666667,4419918.888888889,22.44109921057644,25.480754943701527,-10.478795993008305,-6.373174144564242,-17.502228358465167,-11.089578213446828,321.6300048828125,-23.248123217365023,-0.32408679464374085,-0.5298112384528633,-0.0025882939916968078,0.10994486627913357,1.2363408916711802,8.125161006136994e-06
MCD,3450845.816733068,3247293.3333333335,3329598.888888889,18.08167067249393,17.330145964102993,-6.202472683296978,1.845199478932491,3.6111567802267874,0.8554364164745865,307.1400146484375,-10.603153441338131,0.0973434202580586,0.1440596445416872,0.03751559099553883,-0.10477451254022796,2.703970124414353,8.344901250983685e-06
NKE,15245964.342629483,21606720.0,19097474.444444444,39.22505408640321,49.12766167255718,-23.836611034021615,-29.70399704061365,-39.9660603057941,-30.26630670141911,44.189998626708984,-43.21055349025277,-0.5900641771884135,-0.7546223208519562,-0.10265847127127771,-1.2499464273357608,16.99616711689521,1.425001429550127e-05
COST,2144716.135458167,1828773.3333333333,2399336.6666666665,20.111108073651117,16.307620404089636,3.296458716121764,18.940502801367675,11.018516521853039,5.744848810430425,1014.9600219726562,-19.346944191337624,0.432792642055005,0.6438758692354226,0.08277132714904122,-0.24705561661160327,2.8521521885619836,4.78495995009741e-06
RTX,5445123.705179282,6220290.0,5718691.111111111,24.147343915595336,28.12665398012961,-3.7525722915630833,5.133083236421054,18.60996097871983,49.847697173573245,196.2100067138672,-14.570018222267855,1.5945681302364143,1.9217199883556135,0.15884834251351276,-0.3273142647374147,10.228484568052618,1.3860309125159328e-05
LMT,1406241.6334661355,1703380.0,1697655.5555555555,24.30301964437844,25.75852712480438,-4.917560606512406,25.95251379408243,26.326794326939186,41.277767555098286,622.7899780273438,-15.563787451183265,1.4601383913035946,1.7524662963073607,0.08822887482936621,-1.3036627799585496,8.875754178229565,1.4381645273894647e-05
GE,5455453.9840637455,5617266.666666667,5444611.111111111,32.02132041785569,37.67389980090193,-13.890458577268516,-12.2152561855839,-5.8635553277683545,41.486801049972755,281.1600036621094,-20.85149392334953,1.1629753208125222,1.4502329077251912,0.15454867698523755,-0.3536110611049931,4.9227577336499095,1.224726441436878e-05
DE,1412608.1673306774,1487663.3333333333,1612554.4444444445,28.050563472144397,24.48069385541236,-2.250953973214753,23.691921591419174,25.45822504046913,23.859688332275386,575.7100219726562,-16.828756686496902,0.8059638314472314,1.3750340625661361,0.09067471405107337,0.9732612717223604,6.274785745877033,1.9387709032081778e-05
NFLX,38716217.729083665,49188980.0,47857837.777777776,33.063013627358515,50.07188554559674,-0.5142628983083264,8.42950431741234,-15.133368549053905,5.460066703376132,98.66000366210938,-43.35127747768319,0.3468691617276708,0.4959718730454933,0.11107290832032299,0.4721018671591559,7.979411795242191,4.215500571701187e-06
DIS,10083517.330677291,11252793.333333334,11458560.0,27.549491643616307,17.5678392579802,-5.663512200325949,-13.625389424833678,-13.2658668018664,-0.20594218708206435,96.61000061035156,-24.9695199827761,0.15408848290959812,0.20830890079579253,-0.022516423405725242,0.0725630714498233,11.887636416837635,1.0255159738375e-05
PAGEIND.NS,26566.866666666665,23464.2,27641.566666666666,24.665475215057015,30.340211990636746,8.885324779470727,-4.208979349955488,-17.126796786740773,-19.770428677285622,33945.0,-38.288534943382736,-0.8284047582078726,-1.4220833317018076,0.012914933472267987,0.268552014578935,1.0262767285644108,1.3647244083227447e-05
RELAXO.NS,188208.93346774194,135784.73333333334,91268.78888888888,29.655246506943243,53.13673949498047,-18.966816513020067,-33.86498114649049,-40.36789025484253,-35.50352251157489,267.45001220703125,-53.85821453854113,-1.1277877710832873,-1.9546894307180587,-0.21042731521101005,0.7336934472569869,4.245176572319801,0.0002620140311424355
ARVIND.NS,575177.0403225806,446991.8333333333,515012.56666666665,41.30297434111973,39.542468149697896,6.069404247433519,15.20265385990347,21.084040242129397,14.94471931417971,365.25,-29.144466147751647,0.4785553268251672,0.9724095010888757,0.08789229556478435,1.1627105662269195,6.1340535660405155,0.00012889994668782454
TRENT.NS,1049303.6068548388,862153.3,929523.9222222222,37.063061030538684,40.094578656097156,-7.74067564879174,-17.022666565640332,-24.94239303125991,-33.22605675707443,3550.60009765625,-47.034149476446366,-0.8476132896187132,-0.9975328527979003,0.009271826785921892,-0.5505941140441657,6.308274671333978,3.216763369905653e-06
DIXON.NS,490519.92741935485,720867.3666666667,664708.4666666667,41.29606091005912,56.85481798291829,-2.2707122450990047,-18.025946124607508,-40.51744813526802,-25.15373240666312,9920.5,-47.231465822922914,-0.6501652737851772,-1.066436280709777,0.07967160206528957,-0.1348990410597391,3.2452425178732596,3.1730386415139756e-06
BATAINDIA.NS,266451.57862903224,226088.63333333333,158599.45555555556,25.975667359736843,40.04030689096949,-14.600386690830081,-30.31282880020546,-43.17277667414141,-45.416500129072965,657.1500244140625,-52.36756181035884,-2.218551312416141,-3.228869756885078,-0.13108031036551476,0.43391927898417076,2.924125369362994,6.018109345595091e-05
VMART.NS,209359.87096774194,722148.7666666667,337285.93333333335,40.189514706570286,49.0834754069189,-1.6603413783129017,-23.822167801885318,-22.933309692155092,-24.46892835233544,544.9000244140625,-48.394073114796186,-0.47707676465583077,-1.0390943557396473,0.039102965062682266,1.3690850476884995,6.234962948409384,0.00022141116954910167
RAJESHEXPO.NS,852263.2197580645,374853.3,791420.6,43.25667573053344,50.79443148364145,-37.036501331924356,-52.472228779468864,-51.70696572644392,-54.26775164368773,87.27999877929688,-65.15368366433734,-1.7466475897800655,-2.9225096346549524,-0.20692166608165005,1.4132393895228799,7.288297984890052,0.00029551693305974937
JUBLFOOD.NS,2210510.5120967743,2362953.8333333335,2115992.488888889,29.660029284782517,32.11075289188408,-11.687927779470009,-20.059074953491564,-26.43933831273508,-32.310125288175385,446.54998779296875,-39.65769632432,-1.4216833230710395,-2.4157016231672026,0.012875593976966538,0.5600238282235445,1.9852739458297228,1.3071132823239607e-05
DEVYANI.NS,3071154.040322581,2960109.4,4314178.122222222,35.62022340768712,38.22903348391994,-21.31375120043898,-34.82257364364111,-43.253101593925294,-35.14695088987195,96.43000030517578,-49.92588703325996,-1.0671426308083312,-1.7923820989270722,-0.0720857591980313,0.663373124512915,1.431170220327671,5.4632733528197914e-05
SAPPHIRE.NS,781853.6955645161,904069.2,905154.7222222222,35.99690898183985,46.12096939256893,-21.687604525343474,-40.10114431722421,-47.531097353618065,-46.934342767680924,153.97000122070312,-56.29866564953232,-1.6012209456661515,-2.609867688595263,-0.11648301147776802,0.37925613812440245,1.4557473929492697,0.00015751248350293792
LAURUSLABS.NS,2328292.3125,1778363.4,1746981.9888888889,33.95755726800246,39.86396150048396,-2.075115078491785,-5.8754490601026665,24.116833248999804,70.00416680927475,1042.9000244140625,-16.269381974828313,1.8771351833314383,2.6470044924652885,0.209925926582391,-0.3247100760509045,2.9510777155695886,1.2620979170645791e-05
AJANTPHARM.NS,142377.0181818182,118810.33333333333,120224.91111111111,32.04482759777019,29.309108841156117,-5.950538943012107,2.357990800207199,14.494116040015005,1.737693550921815,2791.199951171875,-15.400967893641182,0.2072389752573526,0.33176001315604386,0.06610206660965423,0.47667723390251504,2.008914566325836,5.202581256037327e-05
GLENMARK.NS,843104.9576612903,600785.1666666666,601415.5666666667,30.506921780521502,36.651509679474565,-1.4835397388788807,2.781058324203456,6.9590767927680375,43.44854431675158,2091.800048828125,-18.496403757778836,1.2785970282180659,2.227730016377034,0.1708655699263677,0.8542794965909744,6.789934177822049,1.3763259121458425e-05
TORNTPHARM.NS,333826.9939516129,393828.56666666665,301764.1,22.361118205361134,21.05327077440499,-8.743024513970642,4.273746077181451,11.931611908953599,24.946921792969622,3987.199951171875,-10.319389312373485,1.1385448496745738,1.8876663115033896,0.09478115218796287,0.33244875438406496,1.2839858999495193,1.2573403111368775e-05
ALKEM.NS,186550.3393939394,116481.23333333334,113858.43333333333,23.8331397967336,25.71085335514675,-5.533596837944666,-3.0830602016516884,-2.440875235769291,5.481698578770988,5258.0,-11.952930298822007,0.3336646668857556,0.4723309985130898,0.027008549705964554,-0.230564557336275,3.1378727320457918,1.6514925415903486e-05
IPCALAB.NS,371482.0282828283,243755.23333333334,225247.0,31.55791914138507,27.21849925930574,-1.632514948570718,7.365466833982781,8.539972420227414,3.0147138843018784,1488.300048828125,-17.545396803837797,0.24081211245295037,0.39009938506108016,0.058473398660766326,0.502612429653696,5.482127795548048,4.272955912662916e-05
NATCOPHARM.NS,1049967.4092741935,1605731.9333333333,1713438.8333333333,37.949707792029855,40.429406643134236,7.4562142565359535,13.979872698831496,29.64023202729107,25.793852626431924,1027.550048828125,-23.218263598773035,0.802158664818512,1.5081827882455616,0.036770095458060446,-0.8296703490203656,10.794720286817007,2.3369336318779825e-05
AUROPHARMA.NS,1311836.4303030304,1817162.7666666666,1383088.0222222223,28.083192845283932,26.164934160417385,10.186708878951013,12.425178814529891,22.35779368549311,12.030324364552714,1333.699951171875,-18.42605386423706,0.49830879869968037,0.7517162610632452,0.055077834033154596,0.1929725338758625,0.9775135976007787,1.0453399559748509e-05
BIOCON.NS,4503570.431451613,3439488.966666667,3223313.288888889,33.08354575294944,29.75547347980217,-9.12489323371154,-10.497589932530504,3.6454488075804425,1.3555445300892144,352.54998779296875,-16.378087597463885,0.19186421318503952,0.25720012194319025,0.07601680144048768,0.25823082454683743,1.36752021450712,1.3012944812620158e-05
SYNGENE.NS,960995.0705645161,1529085.8666666667,1088588.6222222222,28.8315657157188,36.96164685493829,-5.130380569189663,-39.9231941469254,-36.33403648457762,-45.59030914210632,391.1000061035156,-47.853401786550265,-1.7709014254534408,-1.9572105299310167,-0.10666906464796241,-1.2350146424412316,7.084182629536214,2.7681126714872598e-05
LALPATHLAB.NS,389033.5362903226,282237.5,293187.1777777778,26.264456275033393,22.11497872268202,-5.491149576895571,-10.156891624616327,-14.77140549494389,9.514492267326325,1328.699951171875,-24.35178577544854,0.39681961161704254,0.7478090456615528,0.04812939539471911,0.2101354106300002,1.442739038078415,2.9347174002208494e-05
METROPOLIS.NS,563732.7540322581,262399.4,198546.06666666668,28.80093186221159,27.075569084697264,-9.242524441315558,-12.540827484697859,-16.37010322978242,7.057700085608021,421.75,-24.4201420517438,0.3209122949032226,0.5706856259629143,0.012536060247004608,0.5871533666502465,2.2914867012573406,0.0001017286728339002
GRANULES.NS,1780208.8383838383,834174.0,1005426.8555555556,37.490392072757686,35.83774001418978,6.824503744034893,2.54009868845817,18.93776827842535,21.85227365285487,613.5999755859375,-18.758747475992376,0.7411161743106357,1.209225704453903,0.09420025592256229,-0.8856924168926771,5.816596052737382,2.714327824902487e-05
PERSISTENT.NS,564320.3629032258,916511.6333333333,627579.2555555556,35.48705948846684,39.10814691400445,11.860750300670041,-16.351202861691373,7.718974626654984,-4.647494272880737,5227.7001953125,-30.743544759811147,0.003025592907403154,0.004236473448172951,0.08286965100294623,0.16771128852142125,3.7815243791769935,6.07787357919478e-06
LTTS.NS,147419.59274193548,283193.2,158845.72222222222,31.764085645920353,55.952143977587085,-2.7793898852520593,-24.980954383971433,-15.677990257868768,-24.923595022298382,3347.5,-34.508752401012366,-0.7731628346225484,-1.1636141274211371,-0.07867698025023813,0.3711497748602825,4.1179001993516255,2.830296404379e-05
CYIENT.NS,499975.88508064515,303194.9666666667,366571.02222222224,35.372017990525435,39.29823012875013,-10.52251522112979,-27.99696364034667,-28.952973712411378,-35.5719609335333,804.8499755859375,-43.144336763502686,-1.3570013462602044,-2.0569066484895386,-0.15077286505779672,-2.014169861186246,23.712092021970705,3.161284666616008e-05
MPHASIS.NS,693496.5947580645,631668.8,570778.9666666667,30.929778881062965,32.60688252769678,-2.0217290027155888,-20.82617007011871,-17.48255024979265,-10.380780324572713,2209.89990234375,-31.76698134438928,-0.24658517626477228,-0.3708431385063771,0.004893541697460289,0.1023650347516721,1.0176608704757109,1.1148749716299713e-05
COFORGE.NS,2652766.627016129,3733613.533333333,2813498.177777778,36.122102076800026,40.70966975581007,4.360546604572169,-26.861140050164735,-21.466516955273505,-23.70994534841384,1213.4000244140625,-45.57531132582936,-0.5493161218321023,-0.7134252785292095,0.04791722569868102,0.08090048443532298,4.564260615633209,4.554579077671905e-06
TATAELXSI.NS,245124.92943548388,334503.4,372210.44444444444,32.67248903363136,36.82234823627504,-4.674892884962811,-19.066886658000193,-19.99057150183927,-22.951705675650857,4241.2998046875,-40.021114665818246,-0.6165422423927,-1.025669132901752,-0.09544284759436134,1.5129331540986868,11.799202040428804,1.1760558186550181e-05
ROUTE.NS,280495.70362903224,555375.7,649650.5111111111,34.91059981896376,51.349203061499,-6.151640371320289,-34.220856080743054,-41.14069896863873,-51.02083371309083,459.20001220703125,-61.15601518986071,-2.022915259650495,-3.657280256240045,-0.22584076166341044,1.688885432563963,8.557047198432697,0.00012712144148620104
BSOFT.NS,2198810.9375,1585928.0333333334,1693405.0,35.775461009531455,44.37609852564744,-3.575142948983512,-14.412643306902606,7.274135529143311,-4.36846463781444,370.8500061035156,-28.560690055216163,0.00666632550108718,0.010796348784856297,-0.11640070469083551,0.25572940526004473,1.3308949717724556,2.4465105156000204e-05
HAPPSTMNDS.NS,896523.5443548387,5696555.266666667,2146113.422222222,32.726906768197864,76.14193018032384,13.022850940956454,-14.606863790515245,-25.532663516427768,-36.23261297445867,393.1499938964844,-48.95627414771351,-1.0956189410547492,-2.0418832800780597,-0.12080238512787128,2.1223103011795295,16.04772264400663,5.209558830742569e-05
MASTEK.NS,157250.80241935485,100695.93333333333,100970.28888888888,38.248379546312606,54.02634687022454,-3.239671440731917,-26.165494900869245,-31.075479638138283,-32.12334922762531,1508.300048828125,-49.20326387438125,-0.9104176878908062,-1.5716484312539756,-0.07632151285092158,0.47994908120447866,1.9144806562445305,8.252656936076165e-05
KPITTECH.NS,1176339.9012096773,2123926.6666666665,1301869.788888889,37.35454892145072,46.14435598837395,-7.6168395368950925,-40.43603102317932,-42.27248000713581,-48.64677678582272,696.7999877929688,-55.232680159178926,-1.6217824974376387,-2.2777980525888384,-0.1262081919222466,-0.10217169042881068,3.6075946780287613,1.270728143043272e-05
NEWGEN.NS,1157305.0745967743,7865613.0,3024042.5222222223,55.28291437372437,86.0197348338456,-9.727343763196606,-47.89373815823323,-49.78619077782083,-54.328898522744765,440.3500061035156,-69.70732586136928,-1.2229319084277928,-2.152216447282792,-0.05728493662488845,0.4807169863011768,4.946405026339191,6.752360785669217e-05
DABUR.NS,2659687.2358870967,1819901.2333333334,1748960.1222222222,22.411549171227872,30.099328191553944,-17.799449372955767,-17.146545881051132,-14.892444119650882,-16.741762259483405,417.25,-25.34526968924784,-0.7227841162537552,-1.0106669902315288,-0.03396759575614942,-0.14705862994675029,2.775467160455371,9.098796901105905e-06
MARICO.NS,2251891.22983871,1800400.2333333334,1773166.5222222223,23.29213729347506,24.670975578786646,-2.2845470410542634,1.4321876298501346,8.966646956396861,20.192760004679002,761.3499755859375,-10.495463732379573,1.1920955499725057,2.1023081562227337,0.09913666963317971,0.6441872106040302,4.88533271029217,9.149322357220203e-06
GODREJCP.NS,1333873.5040322582,1436681.2,1226431.0555555555,25.71303208647602,30.894303500809595,-15.408164303318983,-18.251993945187696,-14.784104050080927,-10.499699849957922,994.7999877929688,-23.234338151446277,-0.3673407328947254,-0.5690836137405479,-0.019072094985191454,0.20639723595256593,2.9375009330434243,9.428850302333698e-06
EMAMILTD.NS,766492.3286290322,569397.9,591720.2333333333,34.41934567537335,26.030099847884713,-13.167652672047748,-23.747347383326055,-26.65532623685426,-26.593522813977554,398.29998779296875,-37.61520102364317,-1.1582512289462557,-2.018079822217159,0.009352855647675767,1.2113990680218414,8.609248245937707,5.3634747130340256e-05
COLPAL.NS,490603.8004032258,451344.5333333333,393220.97777777776,24.13065513868174,35.097918567294705,-17.400330458994095,-11.861056846529205,-16.63868537623452,-21.876792170698522,1829.5,-33.10095019923119,-0.9052494043892615,-1.1779197054991386,-0.06446628181336678,-0.2903608010851384,2.0662979375054404,1.0244893814186717e-05
TATACONSUM.NS,1532401.3306451612,1298335.3,1230224.7444444445,23.11732078821737,24.415216279008987,-7.394237005185056,-12.583892617449665,-7.221082481426155,9.385993700100869,1042.0,-16.312056059327418,0.464610050701206,0.7774594136778723,-0.003129117068552751,0.13596927328566827,3.1095514157477555,7.487154339800454e-06
ZYDUSWELL.NS,450931.73387096776,2765348.7666666666,1140182.588888889,32.203660798962744,40.38909979164884,16.915153323947596,-2.5406991103112397,-8.931143310797795,37.31779421146744,443.04998779296875,-28.756725090098623,1.0171249763451953,1.8165217200693802,0.10019541217764864,0.8052459198129963,2.7095973743807185,0.00022381885047260017
JYOTHYLAB.NS,721394.4395161291,616485.5,504191.5777777778,32.45306784467785,40.68058032327072,-15.358014455374525,-26.393062959713877,-32.22023300933036,-35.331682804381494,208.0500030517578,-49.4245570424919,-1.593077072392008,-2.6015391311196128,-0.13102617148736817,1.351728040536257,6.850262013846246,8.645265752571567e-05
